"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"HUN","PPI","DOMESTIC","IDX2015","M","2019-01",111.3783,
"HUN","PPI","DOMESTIC","IDX2015","M","2019-02",111.7613,
"HUN","PPI","DOMESTIC","IDX2015","M","2019-03",112.9904,
"HUN","PPI","DOMESTIC","IDX2015","M","2019-04",114.4778,
"HUN","PPI","DOMESTIC","IDX2015","M","2019-05",115.6535,
"HUN","PPI","DOMESTIC","IDX2015","M","2019-06",114.7272,
"HUN","PPI","DOMESTIC","IDX2015","M","2019-07",114.8786,
"HUN","PPI","DOMESTIC","IDX2015","M","2019-08",115.2349,
"HUN","PPI","DOMESTIC","IDX2015","M","2019-09",116.1879,
"HUN","PPI","DOMESTIC","IDX2015","M","2019-10",116.4106,
"HUN","PPI","DOMESTIC","IDX2015","M","2019-11",116.8292,
"HUN","PPI","DOMESTIC","IDX2015","M","2019-12",116.9183,
"HUN","PPI","DOMESTIC","IDX2015","M","2020-01",104.9922,
"HUN","PPI","DOMESTIC","IDX2015","M","2020-02",104.8586,
"HUN","PPI","DOMESTIC","IDX2015","M","2020-03",103.9501,
"HUN","PPI","DOMESTIC","IDX2015","M","2020-04",101.8214,
"HUN","PPI","DOMESTIC","IDX2015","M","2020-05",101.0644,
"HUN","PPI","DOMESTIC","IDX2015","M","2020-06",103.1574,
"HUN","PPI","DOMESTIC","IDX2015","M","2020-07",104.1728,
"HUN","PPI","DOMESTIC","IDX2015","M","2020-08",104.5469,
"HUN","PPI","DOMESTIC","IDX2015","M","2020-09",105.0635,
"HUN","PPI","DOMESTIC","IDX2015","M","2020-10",105.5177,
"HUN","PPI","DOMESTIC","IDX2015","M","2020-11",105.3307,
"ISL","PPI","DOMESTIC","IDX2015","M","2017-01",88.97684,
"ISL","PPI","DOMESTIC","IDX2015","M","2017-02",87.67315,
"ISL","PPI","DOMESTIC","IDX2015","M","2017-03",86.64882,
"ISL","PPI","DOMESTIC","IDX2015","M","2017-04",87.85939,
"ISL","PPI","DOMESTIC","IDX2015","M","2017-05",84.69328,
"ISL","PPI","DOMESTIC","IDX2015","M","2017-06",84.088,
"ISL","PPI","DOMESTIC","IDX2015","M","2017-07",85.95042,
"ISL","PPI","DOMESTIC","IDX2015","M","2017-08",86.92818,
"ISL","PPI","DOMESTIC","IDX2015","M","2017-09",89.39588,
"ISL","PPI","DOMESTIC","IDX2015","M","2017-10",89.76836,
"ISL","PPI","DOMESTIC","IDX2015","M","2017-11",90.09428,
"ISL","PPI","DOMESTIC","IDX2015","M","2017-12",90.4202,
"ISL","PPI","DOMESTIC","IDX2015","M","2018-01",90.4202,
"ISL","PPI","DOMESTIC","IDX2015","M","2018-02",91.39797,
"ISL","PPI","DOMESTIC","IDX2015","M","2018-03",89.81493,
"ISL","PPI","DOMESTIC","IDX2015","M","2018-04",88.69747,
"ISL","PPI","DOMESTIC","IDX2015","M","2018-05",91.86358,
"ISL","PPI","DOMESTIC","IDX2015","M","2018-06",93.91223,
"ISL","PPI","DOMESTIC","IDX2015","M","2018-07",93.63287,
"ISL","PPI","DOMESTIC","IDX2015","M","2018-08",92.79478,
"ISL","PPI","DOMESTIC","IDX2015","M","2018-09",94.28471,
"ISL","PPI","DOMESTIC","IDX2015","M","2018-10",97.3577,
"ISL","PPI","DOMESTIC","IDX2015","M","2018-11",100.6635,
"ISL","PPI","DOMESTIC","IDX2015","M","2018-12",99.03387,
"ISL","PPI","DOMESTIC","IDX2015","M","2019-01",98.00954,
"ISL","PPI","DOMESTIC","IDX2015","M","2019-02",96.51962,
"ISL","PPI","DOMESTIC","IDX2015","M","2019-03",97.21802,
"ISL","PPI","DOMESTIC","IDX2015","M","2019-04",97.73019,
"ISL","PPI","DOMESTIC","IDX2015","M","2019-05",98.98731,
"ISL","PPI","DOMESTIC","IDX2015","M","2019-06",100.1979,
"ISL","PPI","DOMESTIC","IDX2015","M","2019-07",99.17355,
"ISL","PPI","DOMESTIC","IDX2015","M","2019-08",98.94075,
"ISL","PPI","DOMESTIC","IDX2015","M","2019-09",98.56827,
"ISL","PPI","DOMESTIC","IDX2015","M","2019-10",98.42859,
"ISL","PPI","DOMESTIC","IDX2015","M","2019-11",97.31114,
"ISL","PPI","DOMESTIC","IDX2015","M","2019-12",98.05611,
"ISL","PPI","DOMESTIC","IDX2015","M","2020-01",99.31323,
"ISL","PPI","DOMESTIC","IDX2015","M","2020-02",99.45292,
"ISL","PPI","DOMESTIC","IDX2015","M","2020-03",101.6878,
"ISL","PPI","DOMESTIC","IDX2015","M","2020-04",104.0158,
"ISL","PPI","DOMESTIC","IDX2015","M","2020-05",100.291,
"ISL","PPI","DOMESTIC","IDX2015","M","2020-06",98.33546,
"ISL","PPI","DOMESTIC","IDX2015","M","2020-07",101.5947,
"ISL","PPI","DOMESTIC","IDX2015","M","2020-08",103.2243,
"ISL","PPI","DOMESTIC","IDX2015","M","2020-09",105.273,
"ISL","PPI","DOMESTIC","IDX2015","M","2020-10",105.9714,
"ISL","PPI","DOMESTIC","IDX2015","M","2020-11",106.2042,
"IRL","PPI","DOMESTIC","IDX2015","M","2017-01",100.4,
"IRL","PPI","DOMESTIC","IDX2015","M","2017-02",99.2,
"IRL","PPI","DOMESTIC","IDX2015","M","2017-03",99.5,
"IRL","PPI","DOMESTIC","IDX2015","M","2017-04",99.5,
"IRL","PPI","DOMESTIC","IDX2015","M","2017-05",99.4,
"IRL","PPI","DOMESTIC","IDX2015","M","2017-06",99.5,
"IRL","PPI","DOMESTIC","IDX2015","M","2017-07",99.6,
"IRL","PPI","DOMESTIC","IDX2015","M","2017-08",99.5,
"IRL","PPI","DOMESTIC","IDX2015","M","2017-09",99.8,
"IRL","PPI","DOMESTIC","IDX2015","M","2017-10",99.7,
"IRL","PPI","DOMESTIC","IDX2015","M","2017-11",97.7,
"IRL","PPI","DOMESTIC","IDX2015","M","2017-12",97.7,
"IRL","PPI","DOMESTIC","IDX2015","M","2018-01",98,
"IRL","PPI","DOMESTIC","IDX2015","M","2018-02",98.1,
"IRL","PPI","DOMESTIC","IDX2015","M","2018-03",98.4,
"IRL","PPI","DOMESTIC","IDX2015","M","2018-04",98.8,
"IRL","PPI","DOMESTIC","IDX2015","M","2018-05",98.6,
"IRL","PPI","DOMESTIC","IDX2015","M","2018-06",98.9,
"IRL","PPI","DOMESTIC","IDX2015","M","2018-07",99,
"IRL","PPI","DOMESTIC","IDX2015","M","2018-08",99,
"IRL","PPI","DOMESTIC","IDX2015","M","2018-09",99.4,
"IRL","PPI","DOMESTIC","IDX2015","M","2018-10",99.4,
"IRL","PPI","DOMESTIC","IDX2015","M","2018-11",99.4,
"IRL","PPI","DOMESTIC","IDX2015","M","2018-12",99.7,
"IRL","PPI","DOMESTIC","IDX2015","M","2019-01",100.6,
"IRL","PPI","DOMESTIC","IDX2015","M","2019-02",101.3,
"IRL","PPI","DOMESTIC","IDX2015","M","2019-03",101.2,
"IRL","PPI","DOMESTIC","IDX2015","M","2019-04",101.1,
"IRL","PPI","DOMESTIC","IDX2015","M","2019-05",101.1,
"IRL","PPI","DOMESTIC","IDX2015","M","2019-06",101.1,
"IRL","PPI","DOMESTIC","IDX2015","M","2019-07",101.3,
"IRL","PPI","DOMESTIC","IDX2015","M","2019-08",101.4,
"IRL","PPI","DOMESTIC","IDX2015","M","2019-09",101.3,
"IRL","PPI","DOMESTIC","IDX2015","M","2019-10",101.1,
"IRL","PPI","DOMESTIC","IDX2015","M","2019-11",101.3,
"IRL","PPI","DOMESTIC","IDX2015","M","2019-12",101,
"IRL","PPI","DOMESTIC","IDX2015","M","2020-01",99.7,
"IRL","PPI","DOMESTIC","IDX2015","M","2020-02",100,
"IRL","PPI","DOMESTIC","IDX2015","M","2020-03",100.1,
"IRL","PPI","DOMESTIC","IDX2015","M","2020-04",99.7,
"IRL","PPI","DOMESTIC","IDX2015","M","2020-05",99.6,
"IRL","PPI","DOMESTIC","IDX2015","M","2020-06",99.7,
"IRL","PPI","DOMESTIC","IDX2015","M","2020-07",99.7,
"IRL","PPI","DOMESTIC","IDX2015","M","2020-08",99.6,
"IRL","PPI","DOMESTIC","IDX2015","M","2020-09",99.9,
"IRL","PPI","DOMESTIC","IDX2015","M","2020-10",99.9,
"IRL","PPI","DOMESTIC","IDX2015","M","2020-11",99.5,
"ITA","PPI","DOMESTIC","IDX2015","M","2017-01",100.7,
"ITA","PPI","DOMESTIC","IDX2015","M","2017-02",100.9,
"ITA","PPI","DOMESTIC","IDX2015","M","2017-03",100.9,
"ITA","PPI","DOMESTIC","IDX2015","M","2017-04",101.2,
"ITA","PPI","DOMESTIC","IDX2015","M","2017-05",100.9,
"ITA","PPI","DOMESTIC","IDX2015","M","2017-06",100.7,
"ITA","PPI","DOMESTIC","IDX2015","M","2017-07",100.7,
"ITA","PPI","DOMESTIC","IDX2015","M","2017-08",101.1,
"ITA","PPI","DOMESTIC","IDX2015","M","2017-09",101.4,
"ITA","PPI","DOMESTIC","IDX2015","M","2017-10",101.7,
"ITA","PPI","DOMESTIC","IDX2015","M","2017-11",102.1,
"ITA","PPI","DOMESTIC","IDX2015","M","2017-12",102.1,
"ITA","PPI","DOMESTIC","IDX2015","M","2018-01",102.4,
"ITA","PPI","DOMESTIC","IDX2015","M","2018-02",102.1,
"ITA","PPI","DOMESTIC","IDX2015","M","2018-03",102.3,
"ITA","PPI","DOMESTIC","IDX2015","M","2018-04",102.6,
"ITA","PPI","DOMESTIC","IDX2015","M","2018-05",103.2,
"ITA","PPI","DOMESTIC","IDX2015","M","2018-06",103.4,
"ITA","PPI","DOMESTIC","IDX2015","M","2018-07",103.5,
"ITA","PPI","DOMESTIC","IDX2015","M","2018-08",103.7,
"ITA","PPI","DOMESTIC","IDX2015","M","2018-09",103.9,
"ITA","PPI","DOMESTIC","IDX2015","M","2018-10",104.3,
"ITA","PPI","DOMESTIC","IDX2015","M","2018-11",103.7,
"ITA","PPI","DOMESTIC","IDX2015","M","2018-12",102.9,
"ITA","PPI","DOMESTIC","IDX2015","M","2019-01",103,
"ITA","PPI","DOMESTIC","IDX2015","M","2019-02",103.2,
"ITA","PPI","DOMESTIC","IDX2015","M","2019-03",103.3,
"ITA","PPI","DOMESTIC","IDX2015","M","2019-04",103.5,
"ITA","PPI","DOMESTIC","IDX2015","M","2019-05",103.8,
"ITA","PPI","DOMESTIC","IDX2015","M","2019-06",103.3,
"ITA","PPI","DOMESTIC","IDX2015","M","2019-07",103.5,
"ITA","PPI","DOMESTIC","IDX2015","M","2019-08",103.4,
"ITA","PPI","DOMESTIC","IDX2015","M","2019-09",103.5,
"ITA","PPI","DOMESTIC","IDX2015","M","2019-10",103.5,
"ITA","PPI","DOMESTIC","IDX2015","M","2019-11",103.4,
"ITA","PPI","DOMESTIC","IDX2015","M","2019-12",103.5,
"ITA","PPI","DOMESTIC","IDX2015","M","2020-01",103.9,
"ITA","PPI","DOMESTIC","IDX2015","M","2020-02",103.3,
"ITA","PPI","DOMESTIC","IDX2015","M","2020-03",102,
"ITA","PPI","DOMESTIC","IDX2015","M","2020-04",100.8,
"ITA","PPI","DOMESTIC","IDX2015","M","2020-05",100.6,
"ITA","PPI","DOMESTIC","IDX2015","M","2020-06",101.3,
"ITA","PPI","DOMESTIC","IDX2015","M","2020-07",101.5,
"ITA","PPI","DOMESTIC","IDX2015","M","2020-08",101.6,
"ITA","PPI","DOMESTIC","IDX2015","M","2020-09",101.5,
"ITA","PPI","DOMESTIC","IDX2015","M","2020-10",101.7,
"ITA","PPI","DOMESTIC","IDX2015","M","2020-11",101.8,
"JPN","PPI","DOMESTIC","IDX2015","M","2017-01",98.2,
"JPN","PPI","DOMESTIC","IDX2015","M","2017-02",98.3,
"JPN","PPI","DOMESTIC","IDX2015","M","2017-03",98.4,
"JPN","PPI","DOMESTIC","IDX2015","M","2017-04",98.7,
"JPN","PPI","DOMESTIC","IDX2015","M","2017-05",98.5,
"JPN","PPI","DOMESTIC","IDX2015","M","2017-06",98.6,
"JPN","PPI","DOMESTIC","IDX2015","M","2017-07",98.5,
"JPN","PPI","DOMESTIC","IDX2015","M","2017-08",98.5,
"JPN","PPI","DOMESTIC","IDX2015","M","2017-09",98.7,
"JPN","PPI","DOMESTIC","IDX2015","M","2017-10",99.3,
"JPN","PPI","DOMESTIC","IDX2015","M","2017-11",99.5,
"JPN","PPI","DOMESTIC","IDX2015","M","2017-12",99.7,
"JPN","PPI","DOMESTIC","IDX2015","M","2018-01",100.1,
"JPN","PPI","DOMESTIC","IDX2015","M","2018-02",100.1,
"JPN","PPI","DOMESTIC","IDX2015","M","2018-03",100,
"JPN","PPI","DOMESTIC","IDX2015","M","2018-04",100.3,
"JPN","PPI","DOMESTIC","IDX2015","M","2018-05",100.6,
"JPN","PPI","DOMESTIC","IDX2015","M","2018-06",100.9,
"JPN","PPI","DOMESTIC","IDX2015","M","2018-07",101,
"JPN","PPI","DOMESTIC","IDX2015","M","2018-08",101,
"JPN","PPI","DOMESTIC","IDX2015","M","2018-09",101.1,
"JPN","PPI","DOMESTIC","IDX2015","M","2018-10",101.7,
"JPN","PPI","DOMESTIC","IDX2015","M","2018-11",101.4,
"JPN","PPI","DOMESTIC","IDX2015","M","2018-12",100.7,
"JPN","PPI","DOMESTIC","IDX2015","M","2019-01",100.2,
"JPN","PPI","DOMESTIC","IDX2015","M","2019-02",100.4,
"JPN","PPI","DOMESTIC","IDX2015","M","2019-03",100.7,
"JPN","PPI","DOMESTIC","IDX2015","M","2019-04",101.1,
"JPN","PPI","DOMESTIC","IDX2015","M","2019-05",101.1,
"JPN","PPI","DOMESTIC","IDX2015","M","2019-06",100.7,
"JPN","PPI","DOMESTIC","IDX2015","M","2019-07",100.5,
"JPN","PPI","DOMESTIC","IDX2015","M","2019-08",100.3,
"JPN","PPI","DOMESTIC","IDX2015","M","2019-09",100.3,
"JPN","PPI","DOMESTIC","IDX2015","M","2019-10",101.8,
"JPN","PPI","DOMESTIC","IDX2015","M","2019-11",101.9,
"JPN","PPI","DOMESTIC","IDX2015","M","2019-12",102,
"JPN","PPI","DOMESTIC","IDX2015","M","2020-01",102.2,
"JPN","PPI","DOMESTIC","IDX2015","M","2020-02",101.8,
"JPN","PPI","DOMESTIC","IDX2015","M","2020-03",100.9,
"JPN","PPI","DOMESTIC","IDX2015","M","2020-04",99.1,
"JPN","PPI","DOMESTIC","IDX2015","M","2020-05",98.7,
"JPN","PPI","DOMESTIC","IDX2015","M","2020-06",99.3,
"JPN","PPI","DOMESTIC","IDX2015","M","2020-07",99.7,
"JPN","PPI","DOMESTIC","IDX2015","M","2020-08",99.9,
"JPN","PPI","DOMESTIC","IDX2015","M","2020-09",99.9,
"JPN","PPI","DOMESTIC","IDX2015","M","2020-10",100,
"JPN","PPI","DOMESTIC","IDX2015","M","2020-11",100,
"KOR","PPI","DOMESTIC","IDX2015","M","2017-01",101.36,
"KOR","PPI","DOMESTIC","IDX2015","M","2017-02",101.84,
"KOR","PPI","DOMESTIC","IDX2015","M","2017-03",101.51,
"KOR","PPI","DOMESTIC","IDX2015","M","2017-04",101.1,
"KOR","PPI","DOMESTIC","IDX2015","M","2017-05",100.4,
"KOR","PPI","DOMESTIC","IDX2015","M","2017-06",99.72,
"KOR","PPI","DOMESTIC","IDX2015","M","2017-07",99.69,
"KOR","PPI","DOMESTIC","IDX2015","M","2017-08",100.16,
"KOR","PPI","DOMESTIC","IDX2015","M","2017-09",101.29,
"KOR","PPI","DOMESTIC","IDX2015","M","2017-10",101.97,
"KOR","PPI","DOMESTIC","IDX2015","M","2017-11",102.1,
"KOR","PPI","DOMESTIC","IDX2015","M","2017-12",102.07,
"KOR","PPI","DOMESTIC","IDX2015","M","2018-01",102.34,
"KOR","PPI","DOMESTIC","IDX2015","M","2018-02",102.65,
"KOR","PPI","DOMESTIC","IDX2015","M","2018-03",102.62,
"KOR","PPI","DOMESTIC","IDX2015","M","2018-04",102.68,
"KOR","PPI","DOMESTIC","IDX2015","M","2018-05",103.2,
"KOR","PPI","DOMESTIC","IDX2015","M","2018-06",103.52,
"KOR","PPI","DOMESTIC","IDX2015","M","2018-07",103.95,
"KOR","PPI","DOMESTIC","IDX2015","M","2018-08",104.08,
"KOR","PPI","DOMESTIC","IDX2015","M","2018-09",104.42,
"KOR","PPI","DOMESTIC","IDX2015","M","2018-10",104.55,
"KOR","PPI","DOMESTIC","IDX2015","M","2018-11",103.46,
"KOR","PPI","DOMESTIC","IDX2015","M","2018-12",102.24,
"KOR","PPI","DOMESTIC","IDX2015","M","2019-01",101.71,
"KOR","PPI","DOMESTIC","IDX2015","M","2019-02",101.93,
"KOR","PPI","DOMESTIC","IDX2015","M","2019-03",102.44,
"KOR","PPI","DOMESTIC","IDX2015","M","2019-04",102.71,
"KOR","PPI","DOMESTIC","IDX2015","M","2019-05",103.03,
"KOR","PPI","DOMESTIC","IDX2015","M","2019-06",102.46,
"KOR","PPI","DOMESTIC","IDX2015","M","2019-07",102.28,
"KOR","PPI","DOMESTIC","IDX2015","M","2019-08",102.41,
"KOR","PPI","DOMESTIC","IDX2015","M","2019-09",102.36,
"KOR","PPI","DOMESTIC","IDX2015","M","2019-10",102.18,
"KOR","PPI","DOMESTIC","IDX2015","M","2019-11",101.86,
"KOR","PPI","DOMESTIC","IDX2015","M","2019-12",102.04,
"KOR","PPI","DOMESTIC","IDX2015","M","2020-01",101.92,
"KOR","PPI","DOMESTIC","IDX2015","M","2020-02",101.45,
"KOR","PPI","DOMESTIC","IDX2015","M","2020-03",99.85,
"KOR","PPI","DOMESTIC","IDX2015","M","2020-04",98.04,
"KOR","PPI","DOMESTIC","IDX2015","M","2020-05",97.84,
"KOR","PPI","DOMESTIC","IDX2015","M","2020-06",98.71,
"KOR","PPI","DOMESTIC","IDX2015","M","2020-07",99.09,
"KOR","PPI","DOMESTIC","IDX2015","M","2020-08",99.34,
"KOR","PPI","DOMESTIC","IDX2015","M","2020-09",99.4,
"KOR","PPI","DOMESTIC","IDX2015","M","2020-10",99.46,
"KOR","PPI","DOMESTIC","IDX2015","M","2020-11",99.68,
"LUX","PPI","DOMESTIC","IDX2015","M","2017-01",104.6,
"LUX","PPI","DOMESTIC","IDX2015","M","2017-02",101.7,
"LUX","PPI","DOMESTIC","IDX2015","M","2017-03",101.9,
"LUX","PPI","DOMESTIC","IDX2015","M","2017-04",102.2,
"LUX","PPI","DOMESTIC","IDX2015","M","2017-05",101.9,
"LUX","PPI","DOMESTIC","IDX2015","M","2017-06",102.3,
"LUX","PPI","DOMESTIC","IDX2015","M","2017-07",102.1,
"LUX","PPI","DOMESTIC","IDX2015","M","2017-08",102.6,
"LUX","PPI","DOMESTIC","IDX2015","M","2017-09",105,
"LUX","PPI","DOMESTIC","IDX2015","M","2017-10",105.9,
"LUX","PPI","DOMESTIC","IDX2015","M","2017-11",105.6,
"LUX","PPI","DOMESTIC","IDX2015","M","2017-12",106.9,
"LUX","PPI","DOMESTIC","IDX2015","M","2018-01",107.2,
"LUX","PPI","DOMESTIC","IDX2015","M","2018-02",107.7,
"LUX","PPI","DOMESTIC","IDX2015","M","2018-03",107.2,
"LUX","PPI","DOMESTIC","IDX2015","M","2018-04",107.9,
"LUX","PPI","DOMESTIC","IDX2015","M","2018-05",109.4,
"LUX","PPI","DOMESTIC","IDX2015","M","2018-06",107.5,
"LUX","PPI","DOMESTIC","IDX2015","M","2018-07",106.5,
"LUX","PPI","DOMESTIC","IDX2015","M","2018-08",105.9,
"LUX","PPI","DOMESTIC","IDX2015","M","2018-09",106.7,
"LUX","PPI","DOMESTIC","IDX2015","M","2018-10",106.9,
"LUX","PPI","DOMESTIC","IDX2015","M","2018-11",106.8,
"LUX","PPI","DOMESTIC","IDX2015","M","2018-12",107.1,
"LUX","PPI","DOMESTIC","IDX2015","M","2019-01",107.7,
"LUX","PPI","DOMESTIC","IDX2015","M","2019-02",107.6,
"LUX","PPI","DOMESTIC","IDX2015","M","2019-03",109.2,
"LUX","PPI","DOMESTIC","IDX2015","M","2019-04",109.5,
"LUX","PPI","DOMESTIC","IDX2015","M","2019-05",107.1,
"LUX","PPI","DOMESTIC","IDX2015","M","2019-06",106.5,
"LUX","PPI","DOMESTIC","IDX2015","M","2019-07",106.2,
"LUX","PPI","DOMESTIC","IDX2015","M","2019-08",106.7,
"LUX","PPI","DOMESTIC","IDX2015","M","2019-09",105.8,
"LUX","PPI","DOMESTIC","IDX2015","M","2019-10",105.1,
"LUX","PPI","DOMESTIC","IDX2015","M","2019-11",104.5,
"LUX","PPI","DOMESTIC","IDX2015","M","2019-12",104.8,
"LUX","PPI","DOMESTIC","IDX2015","M","2020-01",106.2,
"LUX","PPI","DOMESTIC","IDX2015","M","2020-02",106.1,
"LUX","PPI","DOMESTIC","IDX2015","M","2020-03",105.8,
"LUX","PPI","DOMESTIC","IDX2015","M","2020-04",105.9,
"LUX","PPI","DOMESTIC","IDX2015","M","2020-05",105.1,
"LUX","PPI","DOMESTIC","IDX2015","M","2020-06",105.3,
"LUX","PPI","DOMESTIC","IDX2015","M","2020-07",105,
"LUX","PPI","DOMESTIC","IDX2015","M","2020-08",105.3,
"LUX","PPI","DOMESTIC","IDX2015","M","2020-09",104.8,
"LUX","PPI","DOMESTIC","IDX2015","M","2020-10",104.7,
"LUX","PPI","DOMESTIC","IDX2015","M","2020-11",105.5,
"MEX","PPI","DOMESTIC","IDX2015","M","2017-01",116.9368,
"MEX","PPI","DOMESTIC","IDX2015","M","2017-02",117.1494,
"MEX","PPI","DOMESTIC","IDX2015","M","2017-03",116.1494,
"MEX","PPI","DOMESTIC","IDX2015","M","2017-04",115.2588,
"MEX","PPI","DOMESTIC","IDX2015","M","2017-05",115.6019,
"MEX","PPI","DOMESTIC","IDX2015","M","2017-06",114.7032,
"MEX","PPI","DOMESTIC","IDX2015","M","2017-07",113.8544,
"MEX","PPI","DOMESTIC","IDX2015","M","2017-08",114.039,
"MEX","PPI","DOMESTIC","IDX2015","M","2017-09",114.5338,
"MEX","PPI","DOMESTIC","IDX2015","M","2017-10",116.2624,
"MEX","PPI","DOMESTIC","IDX2015","M","2017-11",117.7372,
"MEX","PPI","DOMESTIC","IDX2015","M","2017-12",118.094,
"MEX","PPI","DOMESTIC","IDX2015","M","2018-01",119.5437,
"MEX","PPI","DOMESTIC","IDX2015","M","2018-02",119.7124,
"MEX","PPI","DOMESTIC","IDX2015","M","2018-03",120.1777,
"MEX","PPI","DOMESTIC","IDX2015","M","2018-04",120.2612,
"MEX","PPI","DOMESTIC","IDX2015","M","2018-05",122.9012,
"MEX","PPI","DOMESTIC","IDX2015","M","2018-06",124.9413,
"MEX","PPI","DOMESTIC","IDX2015","M","2018-07",123.4775,
"MEX","PPI","DOMESTIC","IDX2015","M","2018-08",123.0603,
"MEX","PPI","DOMESTIC","IDX2015","M","2018-09",123.7996,
"MEX","PPI","DOMESTIC","IDX2015","M","2018-10",124.2135,
"MEX","PPI","DOMESTIC","IDX2015","M","2018-11",126.3319,
"MEX","PPI","DOMESTIC","IDX2015","M","2018-12",126.4245,
"MEX","PPI","DOMESTIC","IDX2015","M","2019-01",125.184,
"MEX","PPI","DOMESTIC","IDX2015","M","2019-02",125.6107,
"MEX","PPI","DOMESTIC","IDX2015","M","2019-03",125.8824,
"MEX","PPI","DOMESTIC","IDX2015","M","2019-04",125.9567,
"MEX","PPI","DOMESTIC","IDX2015","M","2019-05",126.2886,
"MEX","PPI","DOMESTIC","IDX2015","M","2019-06",126.6682,
"MEX","PPI","DOMESTIC","IDX2015","M","2019-07",126.9375,
"MEX","PPI","DOMESTIC","IDX2015","M","2019-08",127.1883,
"MEX","PPI","DOMESTIC","IDX2015","M","2019-09",127.5217,
"MEX","PPI","DOMESTIC","IDX2015","M","2019-10",126.9624,
"MEX","PPI","DOMESTIC","IDX2015","M","2019-11",126.7661,
"MEX","PPI","DOMESTIC","IDX2015","M","2019-12",126.9256,
"MEX","PPI","DOMESTIC","IDX2015","M","2020-01",126.3592,
"MEX","PPI","DOMESTIC","IDX2015","M","2020-02",126.3389,
"MEX","PPI","DOMESTIC","IDX2015","M","2020-03",130.906,
"MEX","PPI","DOMESTIC","IDX2015","M","2020-04",135.2102,
"MEX","PPI","DOMESTIC","IDX2015","M","2020-05",134.1512,
"MEX","PPI","DOMESTIC","IDX2015","M","2020-06",132.7233,
"MEX","PPI","DOMESTIC","IDX2015","M","2020-07",134.8466,
"MEX","PPI","DOMESTIC","IDX2015","M","2020-08",135.3124,
"MEX","PPI","DOMESTIC","IDX2015","M","2020-09",134.2607,
"MEX","PPI","DOMESTIC","IDX2015","M","2020-10",134.0134,
"MEX","PPI","DOMESTIC","IDX2015","M","2020-11",133.2626,
"NLD","PPI","DOMESTIC","IDX2015","M","2017-01",103.1,
"NLD","PPI","DOMESTIC","IDX2015","M","2017-02",103.8,
"NLD","PPI","DOMESTIC","IDX2015","M","2017-03",103.8,
"NLD","PPI","DOMESTIC","IDX2015","M","2017-04",103.8,
"NLD","PPI","DOMESTIC","IDX2015","M","2017-05",103.2,
"NLD","PPI","DOMESTIC","IDX2015","M","2017-06",102.5,
"NLD","PPI","DOMESTIC","IDX2015","M","2017-07",102.1,
"NLD","PPI","DOMESTIC","IDX2015","M","2017-08",102.4,
"NLD","PPI","DOMESTIC","IDX2015","M","2017-09",103.2,
"NLD","PPI","DOMESTIC","IDX2015","M","2017-10",103.3,
"NLD","PPI","DOMESTIC","IDX2015","M","2017-11",103.7,
"NLD","PPI","DOMESTIC","IDX2015","M","2017-12",103.5,
"NLD","PPI","DOMESTIC","IDX2015","M","2018-01",104.1,
"NLD","PPI","DOMESTIC","IDX2015","M","2018-02",104,
"NLD","PPI","DOMESTIC","IDX2015","M","2018-03",104.3,
"NLD","PPI","DOMESTIC","IDX2015","M","2018-04",105.2,
"NLD","PPI","DOMESTIC","IDX2015","M","2018-05",106.1,
"NLD","PPI","DOMESTIC","IDX2015","M","2018-06",106.6,
"NLD","PPI","DOMESTIC","IDX2015","M","2018-07",106.7,
"NLD","PPI","DOMESTIC","IDX2015","M","2018-08",106.9,
"NLD","PPI","DOMESTIC","IDX2015","M","2018-09",107.4,
"NLD","PPI","DOMESTIC","IDX2015","M","2018-10",108.1,
"NLD","PPI","DOMESTIC","IDX2015","M","2018-11",106.7,
"NLD","PPI","DOMESTIC","IDX2015","M","2018-12",105,
"NLD","PPI","DOMESTIC","IDX2015","M","2019-01",107,
"NLD","PPI","DOMESTIC","IDX2015","M","2019-02",107.3,
"NLD","PPI","DOMESTIC","IDX2015","M","2019-03",108,
"NLD","PPI","DOMESTIC","IDX2015","M","2019-04",109.4,
"NLD","PPI","DOMESTIC","IDX2015","M","2019-05",109.9,
"NLD","PPI","DOMESTIC","IDX2015","M","2019-06",108.9,
"NLD","PPI","DOMESTIC","IDX2015","M","2019-07",108.5,
"NLD","PPI","DOMESTIC","IDX2015","M","2019-08",108.4,
"NLD","PPI","DOMESTIC","IDX2015","M","2019-09",108.6,
"NLD","PPI","DOMESTIC","IDX2015","M","2019-10",109,
"NLD","PPI","DOMESTIC","IDX2015","M","2019-11",109,
"NLD","PPI","DOMESTIC","IDX2015","M","2019-12",110,
"NLD","PPI","DOMESTIC","IDX2015","M","2020-01",110.7,
"NLD","PPI","DOMESTIC","IDX2015","M","2020-02",110.1,
"NLD","PPI","DOMESTIC","IDX2015","M","2020-03",107.6,
"NLD","PPI","DOMESTIC","IDX2015","M","2020-04",105,
"NLD","PPI","DOMESTIC","IDX2015","M","2020-05",104.8,
"NLD","PPI","DOMESTIC","IDX2015","M","2020-06",105.7,
"NLD","PPI","DOMESTIC","IDX2015","M","2020-07",106.3,
"NLD","PPI","DOMESTIC","IDX2015","M","2020-08",106,
