"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"TUR","QGDP","TOT","PC_CHGPP","Q","2018-Q4",-2.989422987,
"TUR","QGDP","TOT","PC_CHGPP","Q","2019-Q1",1.683891932,
"TUR","QGDP","TOT","PC_CHGPP","Q","2019-Q2",2.069027578,
"TUR","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.402388106,
"TUR","QGDP","TOT","PC_CHGPP","Q","2019-Q4",2.007254486,
"TUR","QGDP","TOT","PC_CHGPP","Q","2020-Q1",0.17856591,
"TUR","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-10.783870904,
"TUR","QGDP","TOT","PC_CHGPP","Q","2020-Q3",15.564347437,
"IND","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.2385,
"IND","QGDP","TOT","PC_CHGPP","Q","2017-Q2",1.89449,
"IND","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.92484,
"IND","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.93902,
"IND","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.64199,
"IND","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.3249,
"IND","QGDP","TOT","PC_CHGPP","Q","2018-Q3",1.39794,
"IND","QGDP","TOT","PC_CHGPP","Q","2018-Q4",1.17275,
"IND","QGDP","TOT","PC_CHGPP","Q","2019-Q1",1.41451,
"IND","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.90548,
"IND","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.83647,
"IND","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.86096,
"IND","QGDP","TOT","PC_CHGPP","Q","2020-Q1",0.65894,
"IND","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-25.2481,
"IND","QGDP","TOT","PC_CHGPP","Q","2020-Q3",21.94015,
"LVA","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.294494139,
"LVA","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.849332216,
"LVA","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.565648132,
"LVA","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.538343709,
"LVA","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.989505788,
"LVA","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.750048835,
"LVA","QGDP","TOT","PC_CHGPP","Q","2018-Q3",1.419048614,
"LVA","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.897847423,
"LVA","QGDP","TOT","PC_CHGPP","Q","2019-Q1",-0.526596551,
"LVA","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.642457206,
"LVA","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.521850217,
"LVA","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.114614812,
"LVA","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-2.267312198,
"LVA","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-7.076491025,
"LVA","QGDP","TOT","PC_CHGPP","Q","2020-Q3",7.130099448,
"LVA","QGDP","TOT","PC_CHGPP","Q","2020-Q4",1.1,
"CZE","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.663786175,
"CZE","QGDP","TOT","PC_CHGPP","Q","2017-Q2",2.694979922,
"CZE","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.510367617,
"CZE","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.83582251,
"CZE","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.677548239,
"CZE","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.690379109,
"CZE","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.532536461,
"CZE","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.56430762,
"CZE","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.636016299,
"CZE","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.53457821,
"CZE","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.466019801,
"CZE","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.383759893,
"CZE","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-3.291986784,
"CZE","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-8.50949507,
"CZE","QGDP","TOT","PC_CHGPP","Q","2020-Q3",6.9385772,
"CZE","QGDP","TOT","PC_CHGPP","Q","2020-Q4",0.300020246,
"POL","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.970138878,
"POL","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.883049577,
"POL","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.125512112,
"POL","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.704264542,
"POL","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.322513561,
"POL","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.330969303,
"POL","QGDP","TOT","PC_CHGPP","Q","2018-Q3",1.379781343,
"POL","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.762008939,
"POL","QGDP","TOT","PC_CHGPP","Q","2019-Q1",1.699926885,
"POL","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.738602466,
"POL","QGDP","TOT","PC_CHGPP","Q","2019-Q3",1.151562197,
"POL","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.248456273,
"POL","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-0.26103648,
"POL","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-9.000662267,
"POL","QGDP","TOT","PC_CHGPP","Q","2020-Q3",7.878236969,
"DEU","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.228669341,
"DEU","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.65504338,
"DEU","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.88046779,
"DEU","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.834829631,
"DEU","QGDP","TOT","PC_CHGPP","Q","2018-Q1",-0.206973575,
"DEU","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.471387432,
"DEU","QGDP","TOT","PC_CHGPP","Q","2018-Q3",-0.328427895,
"DEU","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.338921472,
"DEU","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.612222858,
"DEU","QGDP","TOT","PC_CHGPP","Q","2019-Q2",-0.503593062,
"DEU","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.309311452,
"DEU","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.018690252,
"DEU","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.995366229,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-9.707250524,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2020-Q3",8.511985841,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2020-Q4",0.097322783,"P"
"IDN","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.253747984,
"IDN","QGDP","TOT","PC_CHGPP","Q","2017-Q2",1.253110272,
"IDN","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.258799413,
"IDN","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.279157754,
"IDN","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.28641546,
"IDN","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.248867808,
"IDN","QGDP","TOT","PC_CHGPP","Q","2018-Q3",1.265286784,
"IDN","QGDP","TOT","PC_CHGPP","Q","2018-Q4",1.258905224,
"IDN","QGDP","TOT","PC_CHGPP","Q","2019-Q1",1.206573025,
"IDN","QGDP","TOT","PC_CHGPP","Q","2019-Q2",1.252144717,
"IDN","QGDP","TOT","PC_CHGPP","Q","2019-Q3",1.205683305,
"IDN","QGDP","TOT","PC_CHGPP","Q","2019-Q4",1.183474343,
"IDN","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-0.688299374,
"IDN","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-6.947945723,
"IDN","QGDP","TOT","PC_CHGPP","Q","2020-Q3",3.100770289,
"LUX","QGDP","TOT","PC_CHGPP","Q","2017-Q1",-1.622809847,
"LUX","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.325070514,
"LUX","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.756355153,
"LUX","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.988202766,
"LUX","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.607202595,
"LUX","QGDP","TOT","PC_CHGPP","Q","2018-Q2",-0.896617843,
"LUX","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.809987398,
"LUX","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.297717151,
"LUX","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.008380829,
"LUX","QGDP","TOT","PC_CHGPP","Q","2019-Q2",1.862300806,
"LUX","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.839345562,
"LUX","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.238067673,
"LUX","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.45679319,
"LUX","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-7.410043211,
"LUX","QGDP","TOT","PC_CHGPP","Q","2020-Q3",9.843745489,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2017-Q1",-0.064320311,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.731033447,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.692245728,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.850364065,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2018-Q1",-0.683101293,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2018-Q2",-0.131192598,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.648957942,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.340712845,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2019-Q1",-0.803968545,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.816710677,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2019-Q3",-0.209579097,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.362879287,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-0.422548271,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-16.641962996,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2020-Q3",13.530993656,
"RUS","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.265635982,
"RUS","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.622810656,
"RUS","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.646978642,
"RUS","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.024056158,
"RUS","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.325750672,
"RUS","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.306660176,
"RUS","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.367169797,
"RUS","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.429617251,
"RUS","QGDP","TOT","PC_CHGPP","Q","2019-Q1",-0.468618348,
"RUS","QGDP","TOT","PC_CHGPP","Q","2019-Q2",2.37118293,
"RUS","QGDP","TOT","PC_CHGPP","Q","2019-Q3",-0.878903266,
"RUS","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.705263376,
"RUS","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-0.879546459,
"RUS","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-3.237636448,
"RUS","QGDP","TOT","PC_CHGPP","Q","2020-Q3",1.502101943,
"PRT","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.170816047,
"PRT","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.505247849,
"PRT","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.69498999,
"PRT","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.825444616,
"PRT","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.741950743,
"PRT","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.826983977,
"PRT","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.522540898,
"PRT","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.416432642,
"PRT","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.666772653,"P"
"PRT","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.542915963,"P"
"PRT","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.396466374,"P"
"PRT","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.662808505,"P"
"PRT","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-3.956044532,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-13.915296648,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","2020-Q3",13.252193083,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","2020-Q4",0.4,
"ITA","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.545952699,
"ITA","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.404298234,
"ITA","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.405771685,
"ITA","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.5404883,
"ITA","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.027557603,
"ITA","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.119135181,
"ITA","QGDP","TOT","PC_CHGPP","Q","2018-Q3",-0.049317194,
"ITA","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.084313091,
"ITA","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.19155428,
"ITA","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.198214125,
"ITA","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.042003621,
"ITA","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.361449601,
"ITA","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-5.529588976,
"ITA","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-13.043511385,
"ITA","QGDP","TOT","PC_CHGPP","Q","2020-Q3",15.966377292,
"ITA","QGDP","TOT","PC_CHGPP","Q","2020-Q4",-1.975646223,
"AUT","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.702258833,
"AUT","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.538444725,
"AUT","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.408432239,
"AUT","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.453879232,
"AUT","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.161978722,
"AUT","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.437671544,
"AUT","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.226776488,
"AUT","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.850672059,
"AUT","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.800275051,
"AUT","QGDP","TOT","PC_CHGPP","Q","2019-Q2",-0.317891968,
"AUT","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.309108452,
"AUT","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.536193235,
"AUT","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-2.766996758,
"AUT","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-11.567636938,
"AUT","QGDP","TOT","PC_CHGPP","Q","2020-Q3",11.964896166,
"AUT","QGDP","TOT","PC_CHGPP","Q","2020-Q4",-4.270125792,
"IRL","QGDP","TOT","PC_CHGPP","Q","2017-Q1",-3.728958449,
"IRL","QGDP","TOT","PC_CHGPP","Q","2017-Q2",1.304159905,
"IRL","QGDP","TOT","PC_CHGPP","Q","2017-Q3",4.833055281,
"IRL","QGDP","TOT","PC_CHGPP","Q","2017-Q4",4.40318579,
"IRL","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.167629302,
"IRL","QGDP","TOT","PC_CHGPP","Q","2018-Q2",2.247457291,
"IRL","QGDP","TOT","PC_CHGPP","Q","2018-Q3",-0.906033221,
"IRL","QGDP","TOT","PC_CHGPP","Q","2018-Q4",2.564214262,
"IRL","QGDP","TOT","PC_CHGPP","Q","2019-Q1",-0.484611871,
"IRL","QGDP","TOT","PC_CHGPP","Q","2019-Q2",4.94494433,
"IRL","QGDP","TOT","PC_CHGPP","Q","2019-Q3",-0.884237889,
"IRL","QGDP","TOT","PC_CHGPP","Q","2019-Q4",4.265485715,
"IRL","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-3.527067979,
"IRL","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-3.200561874,
"IRL","QGDP","TOT","PC_CHGPP","Q","2020-Q3",11.053229439,
"CHE","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.182531857,
"CHE","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.270720823,
"CHE","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.653977253,
"CHE","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.067955606,
"CHE","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.116710493,
"CHE","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.978363331,
"CHE","QGDP","TOT","PC_CHGPP","Q","2018-Q3",-0.161779541,
"CHE","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.174014277,
"CHE","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.169915172,
"CHE","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.370392471,
"CHE","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.541743876,
"CHE","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.389792285,
"CHE","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.731200029,
"CHE","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-7.028700796,
"CHE","QGDP","TOT","PC_CHGPP","Q","2020-Q3",7.166023226,
"NZL","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.055087732,
"NZL","QGDP","TOT","PC_CHGPP","Q","2017-Q2",1.096382384,
"NZL","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.858552293,
"NZL","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.869199897,
"NZL","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.731806045,
"NZL","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.1286683,
"NZL","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.243978654,
"NZL","QGDP","TOT","PC_CHGPP","Q","2018-Q4",1.112126015,
"NZL","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.413103594,
"NZL","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.393214203,
"NZL","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.710558219,
"NZL","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.14616979,
"NZL","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.192991449,
"NZL","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-11.037063284,
"NZL","QGDP","TOT","PC_CHGPP","Q","2020-Q3",13.99877363,
"CHN","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.8,
"CHN","QGDP","TOT","PC_CHGPP","Q","2017-Q2",1.8,
"CHN","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.6,
"CHN","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.5,
"CHN","QGDP","TOT","PC_CHGPP","Q","2018-Q1",2,
"CHN","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.6,
"CHN","QGDP","TOT","PC_CHGPP","Q","2018-Q3",1.3,
"CHN","QGDP","TOT","PC_CHGPP","Q","2018-Q4",1.3,
"CHN","QGDP","TOT","PC_CHGPP","Q","2019-Q1",2,
"CHN","QGDP","TOT","PC_CHGPP","Q","2019-Q2",1.2,
"CHN","QGDP","TOT","PC_CHGPP","Q","2019-Q3",1.2,
"CHN","QGDP","TOT","PC_CHGPP","Q","2019-Q4",1.2,
"CHN","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-9.7,
"CHN","QGDP","TOT","PC_CHGPP","Q","2020-Q2",11.6,
"CHN","QGDP","TOT","PC_CHGPP","Q","2020-Q3",3,
"CHN","QGDP","TOT","PC_CHGPP","Q","2020-Q4",2.6,
"CHL","QGDP","TOT","PC_CHGPP","Q","2017-Q1",-0.890695353,
"CHL","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.998562066,
"CHL","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.867907761,
"CHL","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.79813411,
"CHL","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.201077611,
"CHL","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.090614297,
"CHL","QGDP","TOT","PC_CHGPP","Q","2018-Q3",-0.125778295,
"CHL","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.822710089,
"CHL","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.071490463,
"CHL","QGDP","TOT","PC_CHGPP","Q","2019-Q2",1.072555088,
"CHL","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.808769274,
"CHL","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-4.275588305,
"CHL","QGDP","TOT","PC_CHGPP","Q","2020-Q1",2.968463318,
"CHL","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-13.468095999,
"CHL","QGDP","TOT","PC_CHGPP","Q","2020-Q3",5.222944289,
"SWE","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.494750147,
"SWE","QGDP","TOT","PC_CHGPP","Q","2017-Q2",1.229826292,
"SWE","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.916852576,
"SWE","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.292138962,
"SWE","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.441330639,
"SWE","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.893542859,
"SWE","QGDP","TOT","PC_CHGPP","Q","2018-Q3",-0.856692498,
"SWE","QGDP","TOT","PC_CHGPP","Q","2018-Q4",1.428456766,
"SWE","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.405899694,
"SWE","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.073877939,
"SWE","QGDP","TOT","PC_CHGPP","Q","2019-Q3",-0.145021614,
"SWE","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.445973689,
"SWE","QGDP","TOT","PC_CHGPP","Q","2020-Q1",0.332241724,
"SWE","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-7.950005454,
"SWE","QGDP","TOT","PC_CHGPP","Q","2020-Q3",4.930314681,
"SWE","QGDP","TOT","PC_CHGPP","Q","2020-Q4",0.5,
"FRA","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.80326163,
"FRA","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.74057156,
"FRA","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.704422725,
"FRA","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.82960925,
"FRA","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.119549719,
"FRA","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.223712468,
"FRA","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.377920474,
"FRA","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.650536208,
"FRA","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.507596607,
"FRA","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.285040875,
"FRA","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.147104873,
"FRA","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.186918136,
"FRA","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-5.905832336,
"FRA","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-13.651488184,
"FRA","QGDP","TOT","PC_CHGPP","Q","2020-Q3",18.509715196,
"FRA","QGDP","TOT","PC_CHGPP","Q","2020-Q4",-1.348365623,
"GRC","QGDP","TOT","PC_CHGPP","Q","2017-Q1",-0.130207414,
"GRC","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.858953512,
"GRC","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.718151355,
"GRC","QGDP","TOT","PC_CHGPP","Q","2017-Q4",-0.233290673,
"GRC","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.648740412,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.242496537,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.232783031,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.491419777,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.918650638,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.512949379,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2019-Q3",-0.682023896,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.473879523,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2020-Q1",0.129790373,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-14.14776204,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2020-Q3",2.290037872,"E"
"OECDE","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.772636,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.851466,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.787909,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.903235,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.414476,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.510784,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.078209,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.162338,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.664004,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.406755,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.314574,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.337916,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-2.952678,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-12.052612,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2020-Q3",12.302177,
"G-7","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.696195,
"G-7","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.467942,
"G-7","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.695458,
"G-7","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.766437,
"G-7","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.479126,
"G-7","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.473947,
"G-7","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.240463,
"G-7","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.340163,
"G-7","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.598628,
"G-7","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.230308,
"G-7","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.445794,
"G-7","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.014059,
"G-7","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-2.050466,
"G-7","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-10.425772,
"G-7","QGDP","TOT","PC_CHGPP","Q","2020-Q3",9.26853,
